timestamp,close,EMA_12,EMA_26,price_to_EMA_12,price_to_EMA_26,EMA_12_over_26,EMA_12_slope_3,EMA_26_slope_3,zscore_price_to_EMA_12,target
2020-01-02 04:00:00,129.55,130.44510592018904,130.5702876528267,-0.006861935630890437,-0.007814087501587852,-0.0009587306184888345,-0.004944384601090656,-0.002218093611840318,-0.788366552120972,1
2020-01-02 05:00:00,129.63,130.31970500939073,130.50063671558027,-0.00529240769338013,-0.006671513162635256,-0.0013864430913380632,-0.0042962546483316984,-0.002106094917273247,-0.6358940388009642,0
2020-01-02 06:00:00,129.42,130.18128885409985,130.42058955146322,-0.0058479130203809015,-0.007672021380246918,-0.0018348383348547603,-0.0032659873738620786,-0.0017705145865233017,-0.7314953139194964,0
2020-01-02 07:00:00,129.26,130.03955210731527,130.33461995505854,-0.005994730792920233,-0.008245084501946609,-0.0022639253319265418,-0.003108999835700196,-0.0018049106117830345,-0.792296538742641,1
2020-01-02 08:00:00,130.21,130.065774860036,130.32538884727643,0.0011088631126767723,-0.0008853903932075635,-0.0019920446011074677,-0.0019485169133589284,-0.0013428889905402223,0.18852056544142623,0
2020-01-02 09:00:00,129.98,130.05257872772276,130.2998044882189,-0.0005580721922839871,-0.002454374275349225,-0.0018973609474487452,-0.0009886991249667056,-0.0009261195924639759,-0.13543302520743944,0
2020-01-02 10:00:00,129.72,130.00141276961156,130.2568560076101,-0.002164690087716803,-0.0041215182376177495,-0.00196107326576056,-0.000293290288113549,-0.0005966484382679444,-0.5368135429224011,0
2020-01-02 11:00:00,129.53,129.92888772813285,130.20301482186122,-0.0030700465085754525,-0.0051689649643059665,-0.0021053820766241405,-0.0010524454419346024,-0.0009389883774574237,-0.9029450879933054,1
2020-01-02 12:00:00,129.96,129.93367423149704,130.1850137239456,0.00020260928245652288,-0.00172841494968623,-0.0019306330679621508,-0.0009142801887432149,-0.0008809741866013457,0.07671735388120082,0
2020-01-02 13:00:00,129.35,129.8438781958821,130.12316085550518,-0.003803630966236593,-0.0059417620231631,-0.0021462947701770263,-0.0012117912442124509,-0.0010263962773454575,-1.5346125135946267,1
2020-01-02 14:00:00,129.37,129.77097385805408,130.0673711625048,-0.0030898578174550773,-0.0053616149559407855,-0.002278798301231233,-0.0012153869154117299,-0.0010417858568175305,-1.223735201579736,1
2020-01-02 15:00:00,129.59,129.74313172604576,130.0320103356526,-0.0011802684582109535,-0.0033992424981480474,-0.0022215961197642464,-0.0014664597655554253,-0.001175276507766413,-0.5292455911667934,0
2020-01-02 16:00:00,127.6,129.41341915280793,129.85186142190054,-0.014012605220380614,-0.017341772364618202,-0.003376480431559359,-0.003315204760171875,-0.002084943462954322,-2.767848276138487,0
2020-01-02 17:00:00,127.4,129.10366236006826,129.6702420573153,-0.013196080799913745,-0.017507810745906016,-0.0043693887530233955,-0.005142224629644369,-0.003053256951686395,-1.931357406893482,1
2020-01-02 18:00:00,127.49,128.85540661236544,129.50874264566232,-0.010596424692314144,-0.015587693961214955,-0.005044725320856647,-0.006842174239749051,-0.0040241451980904406,-1.3387177689687297,1
2020-01-02 19:00:00,127.62,128.6653440566169,129.36883578302067,-0.008124519187986734,-0.013518215360257546,-0.005437876302633482,-0.005780506388659147,-0.0037198206755810117,-0.9451888451804834,0
2020-01-02 20:00:00,127.16,128.43375266329122,129.20521831761172,-0.009917585034134757,-0.015829223805683967,-0.005970855236079542,-0.005188928683592814,-0.0035862024495800513,-1.1090607837415412,1
2020-01-02 21:00:00,127.72,128.3239445612464,129.09520214593678,-0.004706405833387994,-0.010652620105758626,-0.005974331902888985,-0.004124483908679347,-0.0031931473603831867,-0.5442523406303471,0
2020-01-02 22:00:00,127.39,128.1802607825931,128.9688908758674,-0.006165229948575823,-0.012242416486213603,-0.006114886217276627,-0.003770116013604573,-0.003091508899593585,-0.7259696651668438,0
2020-01-02 23:00:00,127.19,128.02791296988647,128.8371211813587,-0.006544767859205547,-0.012784523328801423,-0.006280862255010566,-0.003159914625158658,-0.002848933975314932,-0.7852889845045963,0
2020-01-03 00:00:00,127.07,127.88054174375009,128.70622331607288,-0.006338272677748558,-0.012712853146616632,-0.006415242022097978,-0.003455339679686149,-0.0030131160833086375,-0.8614977077677908,0
2020-01-03 01:00:00,126.04,127.59738147548084,128.50872529266007,-0.012205434449139574,-0.01921056556306122,-0.007091688249990624,-0.004547340624473279,-0.0035680355167994524,-1.6122471395845632,1
2020-01-03 02:00:00,126.92,127.49316894079148,128.39104193764823,-0.004495683537818818,-0.01145751226446634,-0.006993268247583728,-0.004176776897244059,-0.003462350288645026,-0.7048901647381639,0
2020-01-03 03:00:00,126.89,127.40037371913124,128.27985364597058,-0.004006061397091476,-0.010834543433502208,-0.006855947382560568,-0.003754816941431322,-0.0033127354615575797,-1.1149280082157078,1
2020-01-03 04:00:00,129.3,127.69262391618797,128.35542004256536,0.01258785382049199,0.007359096773018381,-0.00516375643628908,0.0007464294298658994,-0.0011929559626833685,2.1258552687265118,0
2020-01-03 05:00:00,129.21,127.92606639062059,128.4187222616346,0.010036528485593665,0.006161700758502198,-0.0038363243484879073,0.003395456034433916,0.00021559388855039077,1.3833464731316378,0
2020-01-03 06:00:00,129.17,128.11744079206358,128.4743724644765,0.008215580965629243,0.005414523707565344,-0.0027782324643119694,0.005628453449541634,0.0015163629593992946,1.0065164897753678,0
2020-01-03 07:00:00,128.86,128.23168067020765,128.50293746710787,0.004899875962854239,0.0027786332353962884,-0.002110899581339476,0.004221518342151828,0.001149288627574853,0.5695060835415207,1
2020-01-03 08:00:00,132.15,128.83449902863725,128.7730902473221,0.02573457417353553,0.026223722255885873,0.0004768758845283827,0.007101231700838637,0.002759472913657632,1.9946234472840692,1
2020-01-03 09:00:00,132.35,129.37534533192382,129.03804652529823,0.0229924384777056,0.025666488015629207,0.0026139484881264607,0.009818370801691597,0.004387443581229376,1.4550065357079918,0
2020-01-03 10:00:00,132.04,129.78529220393554,129.2604134493502,0.017372598680300166,0.021503772705623758,0.004060630324310477,0.012115660697948278,0.005894619976576231,1.007826469550872,1
2020-01-03 11:00:00,132.46,130.1967857110224,129.49741986050944,0.017383027365982295,0.02287752252270181,0.005400616099272781,0.010573927734079397,0.00562485230257491,0.9521554511508753,0
2020-01-03 12:00:00,132.23,130.50958790932663,129.6998332041754,0.013182265902706325,0.01950786468508059,0.006243297968444583,0.008767068984378765,0.005128616688624722,0.7200172447423505,1
2020-01-03 13:00:00,133.54,130.9758051540456,129.9842900038661,0.01957762231687421,0.027354921091065076,0.00762796142633837,0.009172941940442363,0.00560014110429519,1.117277025437874,0
2020-01-03 14:00:00,131.68,131.08414282265394,130.1098981517279,0.00454560837425011,0.012067505013654944,0.007487859761368343,0.006815507055612631,0.004729656327347632,0.2935407054390828,1
2020-01-03 15:00:00,132.53,131.3065823883995,130.2891649553036,0.00931726033339042,0.017198936269682497,0.007808918212385052,0.006106788718286369,0.00454381271408769,0.7393872302260819,1
2020-01-03 16:00:00,133.51,131.64556971326112,130.52774532898482,0.014162499283491226,0.0228476686201744,0.0085638833449464,0.005113651016901949,0.004180930827121878,1.136968956300866,1
2020-01-03 17:00:00,133.97,132.00317437275942,130.78272715646742,0.014899835830360697,0.02437074767311853,0.00933186853361656,0.0070110047662198674,0.00517123611883014,1.2513347230197776,0
2020-01-03 18:00:00,133.5,132.23345523848874,130.98400662635873,0.009578096248237467,0.019208401380012008,0.009538940244011362,0.007058845285818097,0.005333073331873095,0.9512469334009727,0
2020-01-03 19:00:00,133.49,132.4267698171828,131.16963576514698,0.008028816109348691,0.017689797042720556,0.009584032498852535,0.005934116169827851,0.004917655127990783,1.3988082141358604,0
2020-01-03 20:00:00,133.45,132.58418984530852,131.33855163439534,0.006530266962460951,0.01607637924531291,0.009484178068147386,0.0044015265186607335,0.004249983847354275,1.1489127009378177,0
2020-01-03 21:00:00,132.5,132.5712375614149,131.42458484666236,-0.0005373530693782991,0.008182754806434156,0.008724796171815097,0.002554439209933329,0.003363603173022505,-0.09563270176131396,1
2020-01-03 22:00:00,133.04,132.64335485965876,131.54424522839108,0.0029903129392414574,0.011370735139434984,0.00835543682932971,0.0016355080077462335,0.002855916013328108,0.5723038466079661,1
2020-01-03 23:00:00,134.35,132.9059156504805,131.75207891517692,0.010865463305013368,0.019718254969590454,0.008757635893141602,0.002426577448995619,0.003148559776513355,1.87162252920743,0
2020-01-04 00:00:00,133.7,133.0280824734835,131.89636936590455,0.005050944988630013,0.013674604105984534,0.00858032039107437,0.003446033396625358,0.0035897737078084695,0.9231899015525528,0
2020-01-04 01:00:00,133.01,133.02530055448602,131.9788605239857,-0.00011501988285123055,0.0078129139160652,0.007928845773828685,0.002879493625831295,0.003303947617320948,-0.02107116653696376,1
2020-01-04 02:00:00,133.47,133.09371585379586,132.08931529998677,0.002827211967073584,0.010452659981449397,0.007603950035837581,0.0014130311837228075,0.0025596285659139936,0.6979694549598211,0
2020-01-04 03:00:00,133.34,133.13160572244266,132.18195861109885,0.0015653253517562415,0.008760964060975152,0.007184392797036976,0.0007782059775220683,0.0021652547872794397,0.4436668054116153,1
2020-01-04 04:00:00,133.67,133.21443561129763,132.2921838991656,0.00341978244783947,0.010414947128581487,0.006971324268370882,0.0014217976281447305,0.002374042130201208,0.9611084441563216,0
2020-01-04 05:00:00,133.66,133.2829839787903,132.3935036103385,0.0028286883288093367,0.009566152077892243,0.006718459321612302,0.0014220665775261222,0.0023028986838254752,0.8351431913325443,1
2020-01-04 06:00:00,133.95,133.38560182820717,132.50879963920232,0.00423132755002853,0.010876261536756804,0.006616935564975446,0.0019078572994458895,0.002472659896537723,1.1865306031867981,0
2020-01-04 07:00:00,133.91,133.46627847002145,132.61259225852066,0.0033245965577606285,0.009783443030433325,0.006437444566625983,0.0018905072679860592,0.002421974979257195,0.90096199399388,0
2020-01-04 08:00:00,133.6,133.48685101309508,132.68573357270432,0.0008476414421807466,0.006890465181734973,0.0060377059297922475,0.0015295803576638133,0.002207283245754281,0.22955717093768627,1
2020-01-04 09:00:00,134.13,133.58579701108044,132.79271627102253,0.004073808751348107,0.010070459935830778,0.005972321090558008,0.001500875507771165,0.0021426247358157244,1.3476944534581645,0
2020-01-04 10:00:00,133.4,133.5572128555296,132.8377002509468,-0.0011771199186347836,0.00423298316660814,0.005416478930480917,0.0006813285464356006,0.0016974858012525442,-0.4298484186313678,1
2020-01-04 11:00:00,133.77,133.5899493392943,132.9067594916174,0.0013477859793809,0.006495083558462955,0.005140369461193339,0.0007723481782419323,0.0016657851071228801,0.5955275044173901,0
2020-01-04 12:00:00,132.79,133.4668802101721,132.89811064038648,-0.005071521931929501,-0.0008134851569036039,0.004279741578303353,-0.0008901904511486948,0.0007936758304487544,-1.7504753986923005,1
2020-01-04 13:00:00,132.9,133.37966787014562,132.89825059295043,-0.0035962592935274706,1.3163506981994644e-05,0.0036224500702399798,-0.0013293552747018391,0.0004558219683813406,-1.1935905841505294,1
2020-01-04 14:00:00,133.06,133.33048819781553,132.91023203050966,-0.002028704773166523,0.0011268355129796515,0.0031619549592645235,-0.0019422205245379807,2.6127631924340677e-05,-0.6350659044114128,1
2020-01-04 15:00:00,133.26,133.31964385969007,132.93614076899044,-0.00044737488012536186,0.0024362015411019122,0.0028848670382726205,-0.0011031676941137976,0.00028616003960260167,-0.138861490057041,0
2020-01-04 16:00:00,133.09,133.28431403512238,132.94753774906522,-0.001457891249462162,0.0010715674268724218,0.0025331517360842604,-0.0007149053266205456,0.0003708638442935301,-0.43950223125969823,1
2020-01-04 17:00:00,134.6,133.48672726048815,133.06994236024556,0.008339950812782826,0.011498146107347562,0.0031320739518641005,0.0011718179749017476,0.0012016405907653493,2.021501406782543,0
2020-01-04 18:00:00,133.51,133.49030768195152,133.1025392224496,0.00014751871046247977,0.0030612547283521696,0.002913306250708514,0.0012801100972116156,0.0012517171966674636,0.03679117985978203,1
2020-01-04 19:00:00,133.72,133.5256449616513,133.1482770578237,0.0014555633743953411,0.00429388163939981,0.0028341929175976777,0.0018106476240356607,0.001509913700977009,0.37035788986952395,1
2020-01-04 20:00:00,134.08,133.6109303521665,133.21729357205896,0.003510713132504728,0.006475934203500344,0.002954847449251119,0.0009304527440841912,0.001107321527310002,0.8499733893426074,1
2020-01-04 21:00:00,134.12,133.6892487595255,133.28416071486942,0.003222033517813472,0.006271107389261843,0.0030392812055339835,0.0014903035361036536,0.0013645231224047834,0.7819396003656972,0
2020-01-04 22:00:00,134.1,133.75244125806003,133.3445932545087,0.002598522603930453,0.005665072179188213,0.0030586017295270995,0.0016985223810292932,0.0014744178522096963,0.6065053796068612,1
2020-01-04 23:00:00,134.2,133.82129644912771,133.4079567171377,0.00282991990752568,0.005937001827721833,0.003098313939898123,0.0015744677206179821,0.0014312191755764651,0.6325885747868568,1
2020-01-05 00:00:00,134.76,133.96571238003114,133.5081080714238,0.005929036660631715,0.009376898127464006,0.0034275394597196307,0.002067957020260684,0.001680224832067434,1.280432950852514,1
2020-01-05 01:00:00,135.65,134.22483355233405,133.66676673279983,0.010617755373190985,0.014837145505020466,0.004175060362235028,0.003531840539363234,0.0024160970492159524,1.8821600094350546,0
2020-01-05 02:00:00,135.46,134.4148591596673,133.7995988266665,0.007775485886506228,0.01240961249431316,0.004598372030979236,0.00443548767116612,0.002935672797681838,1.3087682200456945,1
2020-01-05 03:00:00,136.16,134.6833423658723,133.97444335802456,0.010963921804942212,0.01631323547383512,0.005291300266524246,0.005356818346215435,0.003492936072101884,1.6147089124695022,0
2020-01-05 04:00:00,135.91,134.87205892496888,134.1178179240968,0.007695745755676109,0.013362744068185384,0.005623719596294929,0.004821949526817505,0.003374445288997194,1.1607639680960002,1
2020-01-05 05:00:00,136.19,135.0748190903583,134.27131289268223,0.008256023714499294,0.014289627962834395,0.005984198563085963,0.00490987331919201,0.0035255267590660953,1.1239426457978101,0
2020-01-05 06:00:00,136.11,135.23407769184163,134.40751193766874,0.0064770827228499694,0.012666613924977588,0.006149699092385719,0.0040891124046597725,0.00323247157285723,0.9093935693805731,0
2020-01-05 07:00:00,136.02,135.3549888161737,134.52695549784144,0.0049130895701929855,0.011098478343119389,0.006155147979584941,0.0035806518789296814,0.003050583286228075,0.7356063098013367,0
2020-01-05 08:00:00,135.38,135.3588366906085,134.59014397948283,0.0001563496695813349,0.005868602240573839,0.005711359601806132,0.0021026687443514527,0.002374528705587537,0.025546441695569404,0
2020-01-05 09:00:00,135.32,135.35286181513027,134.64420738841002,-0.0002427862602207842,0.005019099036622565,0.005263163120534209,0.0008783593996130768,0.0017610284375403592,-0.04469983022512883,0
2020-01-05 10:00:00,134.88,135.28011384357177,134.66167350778704,-0.002957669329244017,0.0016212964426016718,0.0045925490132050495,-0.0005531748275906293,0.001001420194540586,-0.6315551596148578,1
2020-01-05 11:00:00,135.07,135.24778863686842,134.69191991461764,-0.0013145400650192984,0.0028069990064885086,0.004126964131205169,-0.0008203975185891687,0.0007561915911935225,-0.3498305393031774,1
2020-01-05 12:00:00,135.91,135.34966730811942,134.78214806909043,0.004139889687390097,0.008367962278887475,0.004210641002234894,-2.3601325956517328e-05,0.0010244828452402853,1.2595529067864029,0
2020-01-05 13:00:00,135.6,135.3881800299472,134.84272969360225,0.0015645381303297512,0.005615952065924912,0.004045085245488078,0.0007988327574914996,0.0013445264795757833,0.47565613415945507,0
2020-01-05 14:00:00,135.58,135.41769079457072,134.89734230889098,0.0011985819908530981,0.005060571835031835,0.003857366474190549,0.0012562287296132614,0.0015251278206113664,0.36757296601511424,1
2020-01-05 15:00:00,137.26,135.70112298002138,135.07235398971386,0.01148757641606335,0.016196104870229266,0.00465505317509618,0.0025966496918081172,0.002153148059894947,2.488817526241531,0
2020-01-05 16:00:00,137.16,135.92556559847964,135.22699443492024,0.00908169405869419,0.014294524352606475,0.0051659150340399584,0.003969220713459446,0.0028497253221671,1.65769332137319,1
2020-01-05 17:00:00,137.8,136.21394012179047,135.41758743974097,0.011643888113003875,0.01759308081986899,0.00588071828117509,0.005879950562941358,0.003856600300239548,1.7070810608821887,0
2020-01-05 18:00:00,137.79,136.45641087228424,135.59332170346386,0.009773004574801014,0.016200490326066186,0.006365277861603902,0.005565819026966003,0.0038569529467863553,1.2546751833517142,1
2020-01-05 19:00:00,137.97,136.68927073808666,135.76937194765173,0.009369640023666248,0.016208575032642614,0.006775451467725846,0.005618554068503861,0.004010867171883477,1.0818659654725353,0
2020-01-05 20:00:00,137.85,136.8678444706887,135.92349254412198,0.007175940653625368,0.014173469352640744,0.006947672612666045,0.004800568490373113,0.0037358892145832635,0.8040273594782096,0
2020-01-05 21:00:00,135.37,136.63740685981352,135.88249309640923,-0.009275694620828445,-0.0037715903258089822,0.0055556366843274585,0.0013264014960696021,0.0021326374286912246,-1.041271287274254,0
2020-01-05 22:00:00,135.04,136.39165195830375,135.8200862003789,-0.009910078358145946,-0.005743526029191592,0.004208256480426664,-0.002177338266389484,0.00037353235121930964,-1.127970494125186,1
2020-01-05 23:00:00,135.37,136.23447473394933,135.78674648183232,-0.006345491738692033,-0.0030691248787529934,0.0032972897850300775,-0.004627600728197509,-0.0010060517113719039,-0.7402976922899929,1
2020-01-06 00:00:00,135.65,136.14455554411097,135.7766171128077,-0.0036325767279817844,-0.0009325398989908917,0.002709880678479104,-0.0036070013843881336,-0.0007791731016180414,-0.4179911032126365,1
2020-01-06 01:00:00,137.22,136.31000853732468,135.88353436371085,0.0066758961608175404,0.009835375879404973,0.003138527236657751,-0.0005985954404602141,0.00046714860155760984,0.7853203352093064,1
2020-01-06 02:00:00,139.15,136.74693030081318,136.12549478121375,0.017573116222065144,0.022218506706971786,0.004565166287169298,0.0037615703944586538,0.0024947081225393727,1.8451390436091517,1
2020-01-06 03:00:00,139.49,137.168941023765,136.37471739001273,0.016921170047036194,0.02284354952009182,0.005823833397805789,0.00752424858680542,0.004405031513696492,1.5548127194681283,0
2020-01-06 04:00:00,139.42,137.5152577893396,136.6002938796414,0.013851133621683331,0.02064202089376921,0.006698110843775806,0.008841971803449146,0.005274807718881209,1.1687061370282823,0
2020-01-06 05:00:00,139.16,137.76829505251814,136.7899017404087,0.010101779563660429,0.017326558681861615,0.007152525878453941,0.00746901410845704,0.004880841463701007,0.8139793814824953,0
2020-01-06 06:00:00,138.9,137.9424035059769,136.94620531519325,0.00694200238421705,0.014266877131132727,0.007274376011301653,0.005638758136055686,0.004190570921926416,0.5444750225806201,0
2020-01-06 07:00:00,138.87,138.08511065890352,137.08870862517895,0.005684098288013972,0.012993713287440478,0.007268301260674015,0.0041439246722488315,0.0035755028899709567,0.4367530513248536,1
2020-01-06 08:00:00,140.65,138.4797090190722,137.3525079862768,0.015672267051261013,0.0240075122185075,0.008206628690813789,0.005163843874839756,0.004112922362761654,1.0854338471316136,1
2020-01-06 09:00:00,140.83,138.84129224690724,137.61009998729335,0.014323604461676798,0.023398718647860806,0.008946961449251,0.006516406254233478,0.004847850077861518,0.9927709355809716,1
2020-01-06 10:00:00,141.97,139.32263190122922,137.93305554379015,0.019001708930158623,0.029267418461039085,0.010074280976092087,0.008962017964287338,0.006159128108207401,1.342011758645117,0
2020-01-06 11:00:00,141.54,139.66376545488626,138.2002366146205,0.01343393928269676,0.024166119155733412,0.010589915589992005,0.008550396619124769,0.00617191954316845,1.063043862227571,1
2020-01-06 12:00:00,142.3,140.06934000028838,138.5039227913153,0.01592539809002491,0.02740772342169895,0.011302331207843963,0.008844974960311124,0.006495328497722703,1.4834261420810382,0
2020-01-06 13:00:00,140.24,140.0955953848594,138.63252110306973,0.001030757710432706,0.011595251129676631,0.01055361519900444,0.005548010923151092,0.005071051000226164,0.11721948606209008,1
2020-01-06 14:00:00,141.11,140.25165763334257,138.8160380583979,0.006120015842532078,0.016525193873038413,0.010341885527237915,0.0042093393124662225,0.004455863888964232,0.7103677226793416,0
2020-01-06 15:00:00,140.2,140.243710305136,138.91855375777584,-0.0003116739070929686,0.00922444272244971,0.009539089714904136,0.0012448856034251944,0.0029936405995177238,-0.03710151074598893,1
2020-01-06 16:00:00,140.68,140.31083179665353,139.04903125719986,0.0026310741559960604,0.011729450597777635,0.009074500757360271,0.0015363538818108965,0.0030044188103631035,0.3252451316287162,1
2020-01-06 17:00:00,141.81,140.54147305870683,139.2535474603702,0.009025997192752433,0.01835825791337431,0.009248781247049642,0.002066395722194688,0.0031517208536685983,1.153285740392269,0
2020-01-06 18:00:00,141.09,140.62586181890578,139.38958098182428,0.0033005179494787207,0.012199039599648742,0.008869248536177876,0.0027249101791324685,0.003390671809539164,0.4977360195074978,1
2020-01-06 19:00:00,141.35,140.73726769292028,139.53479720539286,0.004353731723829135,0.013008961427271704,0.008617710503835196,0.003039222922466657,0.0034934867492494885,0.9151074678641499,1
2020-01-06 20:00:00,142.17,140.9576880478556,139.7299974124008,0.00860053799784799,0.01746226746428503,0.008786163731409724,0.0029615100801947867,0.0034214564779124867,1.7087159477300258,0
2020-01-06 21:00:00,141.67,141.06727450203167,139.8737013077785,0.004272610356271134,0.01284229040503404,0.008533220920684759,0.0031389153987502615,0.003473145715369856,0.8572522189630766,1
2020-01-06 22:00:00,143.05,141.3723091940268,140.10898269238749,0.011867181172450447,0.020990926142612887,0.009016741663259165,0.004512248329931584,0.004114998541542516,1.9848749110608586,1
2020-01-06 23:00:00,144.15,141.7996462410996,140.4083173077662,0.016575173642564334,0.02664858296130901,0.009909163217757921,0.005973127148326489,0.004854504458075695,2.0362367394206773,0
2020-01-07 00:00:00,143.77,142.10277758862273,140.65733084052425,0.01173251107169615,0.0221294485035044,0.010276369809244512,0.007340491196462083,0.005602407925285744,1.2841206676899093,1
2020-01-07 01:00:00,143.83,142.36850411345,140.89234337085577,0.010265584341501377,0.02085036389388284,0.010477224718370204,0.007046605697414003,0.005591081052869899,1.1021773540867892,1
2020-01-07 02:00:00,143.98,142.61642655753462,141.1210586767183,0.009561124727208492,0.02025878596780517,0.01059634823348321,0.005760101227941506,0.005076204762071258,0.978479281386125,0
2020-01-07 03:00:00,143.5,142.75236093329852,141.29727655251693,0.00523731489842616,0.015589284529941905,0.010298035576367104,0.004571222010566794,0.004549679054540316,0.5944097705663807,0
2020-01-07 04:00:00,142.49,142.71199771279106,141.3856264375157,-0.0015555644679421388,0.007811073800860324,0.009381231379001154,0.0024127077929212305,0.0035011346596848865,-0.200389645747551,1
2020-01-07 05:00:00,142.97,142.75169037236168,141.50298744214416,0.0015292962701098922,0.01036736103155178,0.008824569380403213,0.0009484448467265958,0.0027063910163882448,0.20414118763563505,0
2020-01-07 06:00:00,142.85,142.76681493045987,141.6027661501335,0.0005826639025368063,0.0088079765937914,0.00822052288930708,0.00010125224596535854,0.0021620345775244126,0.09058133738498482,1
2020-01-07 07:00:00,142.87,142.78268955654298,141.6966353241977,0.0006114917972774858,0.008280822428265111,0.0076646437641967324,0.0004953461859190301,0.0021997206824942105,0.11415708859044484,1
2020-01-07 08:00:00,143.16,142.84073731707483,141.80503270759047,0.002235095456112557,0.009555142483578472,0.007303722510469957,0.0006237890737466674,0.002134550449472356,0.4525314885173148,0
2020-01-07 09:00:00,142.55,142.7960084990633,141.86021546999118,-0.0017227967479560569,0.00486242409630866,0.006596585420174383,0.00020448427470804055,0.0018181093975573278,-0.4356107692679709,1
2020-01-07 10:00:00,142.88,142.8089302684382,141.93575506480664,0.0004976560739458069,0.006652622059622804,0.006151904453059576,0.00018378076485820144,0.0016875470618045582,0.12410001343516858,0
2020-01-07 11:00:00,142.62,142.77986407329385,141.98643987482095,-0.001119654191656716,0.004462117127083554,0.005588027977688537,-0.00042616164635057705,0.0012792717138928782,-0.3061457350246921,0
2020-01-07 12:00:00,141.13,142.52603883124866,141.92299988409346,-0.009794973905796756,-0.00558753609169127,0.004249057218686847,-0.0018905967376281418,0.0004425794356386217,-1.8950801866592026,0
2020-01-07 13:00:00,140.93,142.28049439567192,141.8494443371236,-0.009491774690607135,-0.006481832490921935,0.0030387856685845094,-0.0037002999166296153,-0.0006080971467945706,-1.5547975516472892,0
