timestamp,close,MACD_line,MACD_signal,MACD_hist,MACD_line_lag_1,MACD_signal_lag_1,MACD_hist_lag_1,MACD_line_lag_2,MACD_signal_lag_2,MACD_hist_lag_2,MACD_line_lag_3,MACD_signal_lag_3,MACD_hist_lag_3,MACD_line_slope_3,MACD_hist_slope_3,MACD_hist_zscore_20,target
2020-01-02 02:00:00,129.72,0.1059439239903952,0.4158149871221767,-0.3098710631317815,0.23273292293845316,0.49328275290512197,-0.2605498299666688,0.3473947663530623,0.5584202103967891,-0.2110254440437268,0.4357465044371054,0.6111765714077209,-0.17543006697061547,-0.7568679888155319,-0.134440996161166,-2.1546195711361547,0
2020-01-02 03:00:00,129.1,-0.04405821392035136,0.3238403469136711,-0.36789856083402245,0.1059439239903952,0.4158149871221767,-0.3098710631317815,0.23273292293845316,0.49328275290512197,-0.2605498299666688,0.3473947663530623,0.5584202103967891,-0.2110254440437268,-1.1268246334936847,-0.15687311679029564,-2.0789652200152475,1
2020-01-02 04:00:00,129.55,-0.12518173263765675,0.23403593100340553,-0.3592176636410623,-0.04405821392035136,0.3238403469136711,-0.36789856083402245,0.1059439239903952,0.4158149871221767,-0.3098710631317815,0.23273292293845316,0.49328275290512197,-0.2605498299666688,-1.5378771987097046,-0.09866783367439347,-1.7480540811717218,1
2020-01-02 05:00:00,129.63,-0.1809317061895399,0.15104240356481646,-0.3319741097543564,-0.12518173263765675,0.23403593100340553,-0.3592176636410623,-0.04405821392035136,0.3238403469136711,-0.36789856083402245,0.1059439239903952,0.4158149871221767,-0.3098710631317815,-2.707806350517497,-0.022103046622574896,-1.4285747410711418,0
2020-01-02 06:00:00,129.42,-0.239300697363376,0.07297378337917798,-0.312274480742554,-0.1809317061895399,0.15104240356481646,-0.3319741097543564,-0.12518173263765675,0.23403593100340553,-0.3592176636410623,-0.04405821392035136,0.3238403469136711,-0.36789856083402245,4.431466146039984,0.055624080091468464,-1.2004694796183197,0
2020-01-02 07:00:00,129.26,-0.2950678477432689,-0.0006345428453113922,-0.2944333048979575,-0.239300697363376,0.07297378337917798,-0.312274480742554,-0.1809317061895399,0.15104240356481646,-0.3319741097543564,-0.12518173263765675,0.23403593100340553,-0.3592176636410623,1.3571158628819582,0.06478435874310479,-1.013012190196615,1
2020-01-02 08:00:00,130.21,-0.25961398724044216,-0.05243043172433755,-0.20718355551610462,-0.2950678477432689,-0.0006345428453113922,-0.2944333048979575,-0.239300697363376,0.07297378337917798,-0.312274480742554,-0.1809317061895399,0.15104240356481646,-0.3319741097543564,0.4348728186339905,0.12479055423825175,-0.5512900830267043,0
2020-01-02 09:00:00,129.98,-0.24722576049614986,-0.09138949747870001,-0.15583626301744985,-0.25961398724044216,-0.05243043172433755,-0.20718355551610462,-0.2950678477432689,-0.0006345428453113922,-0.2944333048979575,-0.239300697363376,0.07297378337917798,-0.312274480742554,0.033117593137389476,0.15643821772510413,-0.2545561704010641,0
2020-01-02 10:00:00,129.72,-0.2554432379985485,-0.1242002455826697,-0.1312429924158788,-0.24722576049614986,-0.09138949747870001,-0.15583626301744985,-0.25961398724044216,-0.05243043172433755,-0.20718355551610462,-0.2950678477432689,-0.0006345428453113922,-0.2944333048979575,-0.1342898253665264,0.1631903124820787,-0.07064533072458105,0
2020-01-02 11:00:00,129.53,-0.2741270937283673,-0.15418561521180923,-0.11994147851655806,-0.2554432379985485,-0.1242002455826697,-0.1312429924158788,-0.24722576049614986,-0.09138949747870001,-0.15583626301744985,-0.25961398724044216,-0.05243043172433755,-0.20718355551610462,0.0559026369965336,0.08724207699954656,0.06295683978437105,1
2020-01-02 12:00:00,129.96,-0.251339492448551,-0.1736163906591576,-0.07772310178939343,-0.2741270937283673,-0.15418561521180923,-0.11994147851655806,-0.2554432379985485,-0.1242002455826697,-0.1312429924158788,-0.24722576049614986,-0.09138949747870001,-0.15583626301744985,0.016639576491322926,0.07811316122805642,0.40217221040903867,0
2020-01-02 13:00:00,129.35,-0.2792826596230782,-0.19474964445194173,-0.08453301517113646,-0.251339492448551,-0.1736163906591576,-0.07772310178939343,-0.2741270937283673,-0.15418561521180923,-0.11994147851655806,-0.2554432379985485,-0.1242002455826697,-0.1312429924158788,0.0933257102881899,0.04670997724474235,0.49899837348524007,1
2020-01-02 14:00:00,129.37,-0.2963973044507213,-0.21507917645169766,-0.08131812799902366,-0.2792826596230782,-0.19474964445194173,-0.08453301517113646,-0.251339492448551,-0.1736163906591576,-0.07772310178939343,-0.2741270937283673,-0.15418561521180923,-0.11994147851655806,0.08124045828327202,0.038623350517534405,0.6655558842153929,1
2020-01-02 15:00:00,129.59,-0.2888786096068259,-0.2298390630827233,-0.059039546524102565,-0.2963973044507213,-0.21507917645169766,-0.08131812799902366,-0.2792826596230782,-0.19474964445194173,-0.08453301517113646,-0.251339492448551,-0.1736163906591576,-0.07772310178939343,0.1493562225043447,0.018683555265290863,0.9637994461296044,0
2020-01-02 16:00:00,127.6,-0.4384422690926044,-0.27155970428469955,-0.16688256480790487,-0.2888786096068259,-0.2298390630827233,-0.059039546524102565,-0.2963973044507213,-0.21507917645169766,-0.08131812799902366,-0.2792826596230782,-0.19474964445194173,-0.08453301517113646,0.569887187712725,-0.08234954963676841,0.21572857201278087,0
2020-01-02 17:00:00,127.4,-0.5665796972470503,-0.3305637028771697,-0.23601599436988058,-0.4384422690926044,-0.27155970428469955,-0.16688256480790487,-0.2888786096068259,-0.2298390630827233,-0.059039546524102565,-0.2963973044507213,-0.21507917645169766,-0.08131812799902366,0.9115548243497915,-0.15469786637085692,-0.3253751634999078,1
2020-01-02 18:00:00,127.49,-0.6533360332968812,-0.39511816896111196,-0.2582178643357692,-0.5665796972470503,-0.3305637028771697,-0.23601599436988058,-0.4384422690926044,-0.27155970428469955,-0.16688256480790487,-0.2888786096068259,-0.2298390630827233,-0.059039546524102565,1.261628281118131,-0.19917831781166664,-0.4843104646027921,1
2020-01-02 19:00:00,127.62,-0.7034917264037688,-0.45679288044964333,-0.24669884595412545,-0.6533360332968812,-0.39511816896111196,-0.2582178643357692,-0.5665796972470503,-0.3305637028771697,-0.23601599436988058,-0.4384422690926044,-0.27155970428469955,-0.16688256480790487,0.6045253297765016,-0.07981628114622058,-0.332817632489852,0
2020-01-02 20:00:00,127.16,-0.7714656543205081,-0.5197274352238164,-0.2517382190966917,-0.7034917264037688,-0.45679288044964333,-0.24669884595412545,-0.6533360332968812,-0.39511816896111196,-0.2582178643357692,-0.5665796972470503,-0.3305637028771697,-0.23601599436988058,0.3616189532893194,-0.015722224726811118,-0.3617040860490154,1
2020-01-02 21:00:00,127.72,-0.7712575846903746,-0.570033465117128,-0.2012241195732466,-0.7714656543205081,-0.5197274352238164,-0.2517382190966917,-0.7034917264037688,-0.45679288044964333,-0.24669884595412545,-0.6533360332968812,-0.39511816896111196,-0.2582178643357692,0.18049142460187706,0.05699374476252261,0.11519253789388506,0
2020-01-02 22:00:00,127.39,-0.7886300932742927,-0.613752790748561,-0.17487730252573164,-0.7712575846903746,-0.570033465117128,-0.2012241195732466,-0.7714656543205081,-0.5197274352238164,-0.2517382190966917,-0.7034917264037688,-0.45679288044964333,-0.24669884595412545,0.12102255602315182,0.07182154342839381,0.3202641805564094,0
2020-01-02 23:00:00,127.19,-0.8092082114722245,-0.6528438748932938,-0.15636433657893078,-0.7886300932742927,-0.613752790748561,-0.17487730252573164,-0.7712575846903746,-0.570033465117128,-0.2012241195732466,-0.7714656543205081,-0.5197274352238164,-0.2517382190966917,0.04892318529067816,0.09537388251776091,0.43513691241767116,0
2020-01-03 00:00:00,127.07,-0.825681572322793,-0.6874114143791936,-0.13827015794359943,-0.8092082114722245,-0.6528438748932938,-0.15636433657893078,-0.7886300932742927,-0.613752790748561,-0.17487730252573164,-0.7712575846903746,-0.570033465117128,-0.2012241195732466,0.07056525434919021,0.06295396162964717,0.5642791247432808,0
2020-01-03 01:00:00,126.04,-0.9113438171792296,-0.7321978949392008,-0.1791459222400288,-0.825681572322793,-0.6874114143791936,-0.13827015794359943,-0.8092082114722245,-0.6528438748932938,-0.15636433657893078,-0.7886300932742927,-0.613752790748561,-0.17487730252573164,0.15560365366663229,-0.0042686197142971505,-0.03385683635663655,1
2020-01-03 02:00:00,126.92,-0.8978729968567478,-0.7653329153227103,-0.1325400815340375,-0.9113438171792296,-0.7321978949392008,-0.1791459222400288,-0.825681572322793,-0.6874114143791936,-0.13827015794359943,-0.8092082114722245,-0.6528438748932938,-0.15636433657893078,0.10956980431922696,0.023824255044893272,0.5240038072640618,0
2020-01-03 03:00:00,126.89,-0.8794799268393376,-0.7881623176260358,-0.09131760921330179,-0.8978729968567478,-0.7653329153227103,-0.1325400815340375,-0.9113438171792296,-0.7321978949392008,-0.1791459222400288,-0.825681572322793,-0.6874114143791936,-0.13827015794359943,0.06515629792390785,0.04695254873029764,1.0674552538604978,1
2020-01-03 04:00:00,129.3,-0.6627961263773869,-0.7630890793763061,0.10029295299891916,-0.8794799268393376,-0.7881623176260358,-0.09131760921330179,-0.8978729968567478,-0.7653329153227103,-0.1325400815340375,-0.9113438171792296,-0.7321978949392008,-0.1791459222400288,-0.2727265891495723,0.27943887523894795,2.905034039388152,0
2020-01-03 05:00:00,129.21,-0.49265587101400854,-0.7090024377038466,0.2163465666898381,-0.6627961263773869,-0.7630890793763061,0.10029295299891916,-0.8794799268393376,-0.7881623176260358,-0.09131760921330179,-0.8978729968567478,-0.7653329153227103,-0.1325400815340375,-0.4513078433824312,0.3488866482238756,2.9411873657387932,0
2020-01-03 06:00:00,129.17,-0.35693167241291235,-0.6385882846456598,0.2816566122327474,-0.49265587101400854,-0.7090024377038466,0.2163465666898381,-0.6627961263773869,-0.7630890793763061,0.10029295299891916,-0.8794799268393376,-0.7881623176260358,-0.09131760921330179,-0.5941559761396167,0.3729742214460492,2.6199603328732306,0
2020-01-03 07:00:00,128.86,-0.271256796900218,-0.5651219870965714,0.2938651901963534,-0.35693167241291235,-0.6385882846456598,0.2816566122327474,-0.49265587101400854,-0.7090024377038466,0.2163465666898381,-0.6627961263773869,-0.7630890793763061,0.10029295299891916,-0.5907387111888941,0.19357223719743422,2.194666704817102,1
2020-01-03 08:00:00,132.15,0.06140878131515137,-0.4398158334142268,0.5012246147293782,-0.271256796900218,-0.5651219870965714,0.2938651901963534,-0.35693167241291235,-0.6385882846456598,0.2816566122327474,-0.49265587101400854,-0.7090024377038466,0.2163465666898381,-1.1246484309397486,0.2848780480395401,2.574277450010204,1
2020-01-03 09:00:00,132.35,0.3372988066255971,-0.28439290540626205,0.6216917120318591,0.06140878131515137,-0.4398158334142268,0.5012246147293782,-0.271256796900218,-0.5651219870965714,0.2938651901963534,-0.35693167241291235,-0.6385882846456598,0.2816566122327474,-1.9449954506570009,0.34003509979911173,2.4349458049106674,0
2020-01-03 10:00:00,132.04,0.5248787545853304,-0.12253857340794357,0.647417327993274,0.3372988066255971,-0.28439290540626205,0.6216917120318591,0.06140878131515137,-0.4398158334142268,0.5012246147293782,-0.271256796900218,-0.5651219870965714,0.2938651901963534,-2.9349883969116077,0.35355213779692063,2.0883404141445334,1
2020-01-03 11:00:00,132.46,0.6993658505129474,0.04184231137623462,0.6575235391367128,0.5248787545853304,-0.12253857340794357,0.647417327993274,0.3372988066255971,-0.28439290540626205,0.6216917120318591,0.06140878131515137,-0.4398158334142268,0.5012246147293782,10.388694508099496,0.15629892440733462,1.814420806346031,0
2020-01-03 12:00:00,132.23,0.8097547051512208,0.19542479013123187,0.614329915019989,0.6993658505129474,0.04184231137623462,0.6575235391367128,0.5248787545853304,-0.12253857340794357,0.647417327993274,0.3372988066255971,-0.28439290540626205,0.6216917120318591,1.4007043287587184,-0.007361797011870119,1.4863189537675883,1
2020-01-03 13:00:00,133.54,0.991515150179481,0.3546428621408817,0.6368722880385993,0.8097547051512208,0.19542479013123187,0.614329915019989,0.6993658505129474,0.04184231137623462,0.6575235391367128,0.5248787545853304,-0.12253857340794357,0.647417327993274,0.8890365470456258,-0.010545039954674706,1.3827271304874362,0
2020-01-03 14:00:00,131.68,0.9742446709260548,0.47856322389791633,0.4956814470281385,0.991515150179481,0.3546428621408817,0.6368722880385993,0.8097547051512208,0.19542479013123187,0.614329915019989,0.6993658505129474,0.04184231137623462,0.6575235391367128,0.39304009512546045,-0.1618420921085743,0.8980498979667092,1
2020-01-03 15:00:00,132.53,1.0174174330959147,0.586334065737516,0.4310833673583987,0.9742446709260548,0.47856322389791633,0.4956814470281385,0.991515150179481,0.3546428621408817,0.6368722880385993,0.8097547051512208,0.19542479013123187,0.614329915019989,0.2564514001878051,-0.18324654766159032,0.6405217191044368,1
2020-01-03 16:00:00,133.51,1.1178243842763038,0.6926321294452735,0.4251922548310303,1.0174174330959147,0.586334065737516,0.4310833673583987,0.9742446709260548,0.47856322389791633,0.4956814470281385,0.991515150179481,0.3546428621408817,0.6368722880385993,0.12739012013478435,-0.211680033207569,0.5491019922324445,1
2020-01-03 17:00:00,133.97,1.2204472162920013,0.7981951468146191,0.42225206947738214,1.1178243842763038,0.6926321294452735,0.4251922548310303,1.0174174330959147,0.586334065737516,0.4310833673583987,0.9742446709260548,0.47856322389791633,0.4956814470281385,0.2527112056275576,-0.07342937755075635,0.4674926593409019,0
2020-01-03 18:00:00,133.5,1.24944861213001,0.8884458398776973,0.3610027722523126,1.2204472162920013,0.7981951468146191,0.42225206947738214,1.1178243842763038,0.6926321294452735,0.4251922548310303,1.0174174330959147,0.586334065737516,0.4310833673583987,0.22805897705924308,-0.07008059510608611,0.20175883776458234,0
2020-01-03 19:00:00,133.49,1.2571340520358092,0.9621834823093197,0.2949505697264895,1.24944861213001,0.8884458398776973,0.3610027722523126,1.2204472162920013,0.7981951468146191,0.42225206947738214,1.1178243842763038,0.6926321294452735,0.4251922548310303,0.12462571913717603,-0.13024168510454082,-0.10007601192020134,0
2020-01-03 20:00:00,133.45,1.245638210913171,1.01887442803009,0.22676378288308086,1.2571340520358092,0.9621834823093197,0.2949505697264895,1.24944861213001,0.8884458398776973,0.3610027722523126,1.2204472162920013,0.7981951468146191,0.42225206947738214,0.020640789937401566,-0.19548828659430129,-0.440599163872752,0
2020-01-03 21:00:00,132.5,1.1466527147525483,1.0444300853745818,0.10222262937796645,1.245638210913171,1.01887442803009,0.22676378288308086,1.2571340520358092,0.9621834823093197,0.2949505697264895,1.24944861213001,0.8884458398776973,0.3610027722523126,-0.08227300937348621,-0.25878014287434614,-1.0688718931831251,1
2020-01-03 22:00:00,133.04,1.0991096312676802,1.0553659945532017,0.04374363671447856,1.1466527147525483,1.0444300853745818,0.10222262937796645,1.245638210913171,1.01887442803009,0.22676378288308086,1.2571340520358092,0.9621834823093197,0.2949505697264895,-0.12570212421835478,-0.2512069330120109,-1.453757777571445,1
2020-01-03 23:00:00,134.35,1.153836735303571,1.0750601427032755,0.07877659260029546,1.0991096312676802,1.0553659945532017,0.04374363671447856,1.1466527147525483,1.0444300853745818,0.10222262937796645,1.245638210913171,1.01887442803009,0.22676378288308086,-0.07369834580002227,-0.1479871902827854,-1.436250696900553,0
2020-01-04 00:00:00,133.7,1.1317131075789462,1.0863907356784097,0.04532237190053645,1.153836735303571,1.0750601427032755,0.07877659260029546,1.0991096312676802,1.0553659945532017,0.04374363671447856,1.1466527147525483,1.0444300853745818,0.10222262937796645,-0.013028885713514505,-0.056900257477429994,-1.554580464116726,0
2020-01-04 01:00:00,133.01,1.046440030500321,1.078400594642792,-0.03196056414247095,1.1317131075789462,1.0863907356784097,0.04532237190053645,1.153836735303571,1.0750601427032755,0.07877659260029546,1.0991096312676802,1.0553659945532017,0.04374363671447856,-0.047920243139541706,-0.07570420085694951,-1.7297814236909281,1
2020-01-04 02:00:00,133.47,1.0044005538090914,1.0636005864760518,-0.05920003266696039,1.046440030500321,1.078400594642792,-0.03196056414247095,1.1317131075789462,1.0863907356784097,0.04532237190053645,1.153836735303571,1.0750601427032755,0.07877659260029546,-0.1295124144709809,-0.13797662526725585,-1.6422620647115356,0
2020-01-04 03:00:00,133.34,0.9496471113438076,1.040809891449603,-0.09116278010579526,1.0044005538090914,1.0636005864760518,-0.05920003266696039,1.046440030500321,1.078400594642792,-0.03196056414247095,1.1317131075789462,1.0863907356784097,0.04532237190053645,-0.1608764580138416,-0.1364851520063317,-1.5753082251139923,1
2020-01-04 04:00:00,133.67,0.9222517121320379,1.01709825558609,-0.09484654345405197,0.9496471113438076,1.040809891449603,-0.09116278010579526,1.0044005538090914,1.0636005864760518,-0.05920003266696039,1.046440030500321,1.078400594642792,-0.03196056414247095,-0.11867695687148595,-0.06288597931158102,-1.4104438624311995,0
2020-01-04 05:00:00,133.66,0.8894803684517854,0.9915746781592291,-0.10209430970744371,0.9222517121320379,1.01709825558609,-0.09484654345405197,0.9496471113438076,1.040809891449603,-0.09116278010579526,1.0044005538090914,1.0636005864760518,-0.05920003266696039,-0.11441668856262818,-0.04289427704048332,-1.295903868809718,1
2020-01-04 06:00:00,133.95,0.8768021890048487,0.9686201803283531,-0.09181799132350432,0.8894803684517854,0.9915746781592291,-0.10209430970744371,0.9222517121320379,1.01709825558609,-0.09484654345405197,0.9496471113438076,1.040809891449603,-0.09116278010579526,-0.07670735946943381,-0.0006552112177090619,-1.1489916441101975,0
2020-01-04 07:00:00,133.91,0.8536862115007864,0.9456333865628398,-0.09194717506205341,0.8768021890048487,0.9686201803283531,-0.09181799132350432,0.8894803684517854,0.9915746781592291,-0.10209430970744371,0.9222517121320379,1.01709825558609,-0.09484654345405197,-0.0743457558595837,0.002899368391998558,-1.0595377126728112,0
2020-01-04 08:00:00,133.6,0.8011174403907546,0.9167301973284228,-0.11561275693766815,0.8536862115007864,0.9456333865628398,-0.09194717506205341,0.8768021890048487,0.9686201803283531,-0.09181799132350432,0.8894803684517854,0.9915746781592291,-0.10209430970744371,-0.09934219033392921,-0.01351844723022444,-1.064733974715096,1
2020-01-04 09:00:00,134.13,0.793080740057917,0.8920003058743217,-0.09891956581640471,0.8011174403907546,0.9167301973284228,-0.11561275693766815,0.8536862115007864,0.9456333865628398,-0.09194717506205341,0.8768021890048487,0.9686201803283531,-0.09181799132350432,-0.09548499079587586,-0.0071015744929003866,-0.9372897618788013,0
2020-01-04 10:00:00,133.4,0.7195126045828033,0.857502765616018,-0.1379901610332147,0.793080740057917,0.8920003058743217,-0.09891956581640471,0.8011174403907546,0.9167301973284228,-0.11561275693766815,0.8536862115007864,0.9456333865628398,-0.09194717506205341,-0.15716970136146974,-0.0460429859711613,-1.0349025374148157,1
2020-01-04 11:00:00,133.77,0.6831898476768856,0.8226401820281916,-0.13945033435130594,0.7195126045828033,0.857502765616018,-0.1379901610332147,0.793080740057917,0.8920003058743217,-0.09891956581640471,0.8011174403907546,0.9167301973284228,-0.11561275693766815,-0.14720387644581598,-0.02383757741363779,-0.962786170230227,0
2020-01-04 12:00:00,132.79,0.5687695697856157,0.7718660595796765,-0.2030964897940608,0.6831898476768856,0.8226401820281916,-0.13945033435130594,0.7195126045828033,0.857502765616018,-0.1379901610332147,0.793080740057917,0.8920003058743217,-0.09891956581640471,-0.2828352259013633,-0.1041769239776561,-1.2172754565119843,1
2020-01-04 13:00:00,132.9,0.4814172771951917,0.7137763031027796,-0.23235902590758795,0.5687695697856157,0.7718660595796765,-0.2030964897940608,0.6831898476768856,0.8226401820281916,-0.13945033435130594,0.7195126045828033,0.857502765616018,-0.1379901610332147,-0.330911961612774,-0.09436886487437324,-1.3422011437681811,1
2020-01-04 14:00:00,133.06,0.42025616730586535,0.6550722759433968,-0.23481610863753144,0.4814172771951917,0.7137763031027796,-0.23235902590758795,0.5687695697856157,0.7718660595796765,-0.2030964897940608,0.6831898476768856,0.8226401820281916,-0.13945033435130594,-0.3848618085662401,-0.0953657742862255,-1.3363041493589707,1
2020-01-04 15:00:00,133.26,0.38350309069963373,0.6007584388946442,-0.21725534819501047,0.42025616730586535,0.6550722759433968,-0.23481610863753144,0.4814172771951917,0.7137763031027796,-0.23235902590758795,0.5687695697856157,0.7718660595796765,-0.2030964897940608,-0.32573205200801053,-0.014158858400949659,-1.2030414540163352,0
2020-01-04 16:00:00,133.09,0.3367762860571588,0.5479620083271471,-0.21118572226998833,0.38350309069963373,0.6007584388946442,-0.21725534819501047,0.42025616730586535,0.6550722759433968,-0.23481610863753144,0.4814172771951917,0.7137763031027796,-0.23235902590758795,-0.30044827634922594,0.021173303637599616,-1.1514775727430555,1
2020-01-04 17:00:00,134.6,0.41678490024258963,0.5217265867102356,-0.10494168646764601,0.3367762860571588,0.5479620083271471,-0.21118572226998833,0.38350309069963373,0.6007584388946442,-0.21725534819501047,0.42025616730586535,0.6550722759433968,-0.23481610863753144,-0.008259883693150673,0.12987442216988543,-0.004431464596180694,0
2020-01-04 18:00:00,133.51,0.3877684595019275,0.49493496126857406,-0.10716650176664655,0.41678490024258963,0.5217265867102356,-0.10494168646764601,0.3367762860571588,0.5479620083271471,-0.21118572226998833,0.38350309069963373,0.6007584388946442,-0.21725534819501047,0.011122123669231362,0.11008884642836392,0.05892423322877099,1
2020-01-04 19:00:00,133.72,0.3773679038276043,0.47142154978038014,-0.09405364595277582,0.3877684595019275,0.49493496126857406,-0.10716650176664655,0.41678490024258963,0.5217265867102356,-0.10494168646764601,0.3367762860571588,0.5479620083271471,-0.21118572226998833,0.1205299168943153,0.11713207631721251,0.37752538535632846,1
2020-01-04 20:00:00,134.08,0.3936367801075278,0.4558645958458097,-0.0622278157382819,0.3773679038276043,0.47142154978038014,-0.09405364595277582,0.3877684595019275,0.49493496126857406,-0.10716650176664655,0.41678490024258963,0.5217265867102356,-0.10494168646764601,-0.055539728338499024,0.04271387072936411,1.051471523436816,1
2020-01-04 21:00:00,134.12,0.4050880446560825,0.44570928560786427,-0.04062124095178177,0.3936367801075278,0.4558645958458097,-0.0622278157382819,0.3773679038276043,0.47142154978038014,-0.09405364595277582,0.3877684595019275,0.49493496126857406,-0.10716650176664655,0.04466475993535235,0.06654526081486478,1.4302537961048853,0
2020-01-04 22:00:00,134.1,0.40784800355132234,0.4381370291965559,-0.030289025645233558,0.4050880446560825,0.44570928560786427,-0.04062124095178177,0.3936367801075278,0.4558645958458097,-0.0622278157382819,0.3773679038276043,0.47142154978038014,-0.09405364595277582,0.08077024944241801,0.06376462030754226,1.5268558989382843,1
2020-01-04 23:00:00,134.2,0.41333973199002116,0.43317756975524896,-0.019837837765227795,0.40784800355132234,0.4381370291965559,-0.030289025645233558,0.4050880446560825,0.44570928560786427,-0.04062124095178177,0.3936367801075278,0.4558645958458097,-0.0622278157382819,0.05005363542784601,0.042389977973054105,1.539258561300895,1
2020-01-05 00:00:00,134.76,0.4576043086073298,0.4380629175256651,0.019541391081664694,0.41333973199002116,0.43317756975524896,-0.019837837765227795,0.40784800355132234,0.4381370291965559,-0.030289025645233558,0.4050880446560825,0.44570928560786427,-0.04062124095178177,0.1296416041994854,0.06016263203344646,1.8522040418178647,1
2020-01-05 01:00:00,135.65,0.5580668195342184,0.4620636979273758,0.09600312160684266,0.4576043086073298,0.4380629175256651,0.019541391081664694,0.41333973199002116,0.43317756975524896,-0.019837837765227795,0.40784800355132234,0.4381370291965559,-0.030289025645233558,0.3683205867746586,0.12629214725207621,2.317855348554718,0
2020-01-05 02:00:00,135.46,0.6152603330007764,0.4927030249420559,0.1225573080587205,0.5580668195342184,0.4620636979273758,0.09600312160684266,0.4576043086073298,0.4380629175256651,0.019541391081664694,0.41333973199002116,0.43317756975524896,-0.019837837765227795,0.48851002065204324,0.1423951458239483,2.1555761118519543,1
2020-01-05 03:00:00,136.16,0.708899007847748,0.5359422215231944,0.17295678632455358,0.6152603330007764,0.4927030249420559,0.1225573080587205,0.5580668195342184,0.4620636979273758,0.09600312160684266,0.4576043086073298,0.4380629175256651,0.019541391081664694,0.549152825953949,0.15341539524288889,2.1696116825021576,0
2020-01-05 04:00:00,135.91,0.7542410008720708,0.5796019773929697,0.1746390234791011,0.708899007847748,0.5359422215231944,0.17295678632455358,0.6152603330007764,0.4927030249420559,0.1225573080587205,0.5580668195342184,0.4620636979273758,0.09600312160684266,0.3515245387668559,0.07863590187225844,1.8573171436932374,1
