timestamp,close,volume,volume_SMA_10,volume_SMA_20,volume_SMA_50,volume_ratio_20,volume_ratio_50,volume_zscore_50,volume_slope_3,OBV_slope_3,target
2020-01-02 22:00:00,127.39,2654.51024,11564.99871,9212.038453500001,7382.699013,-0.7118433391915064,-0.6404417631917889,-0.6879045583871047,-0.4408127417237961,-6224.9783800000005,0
2020-01-02 23:00:00,127.19,2980.68108,11008.366183000002,8763.563190500001,7348.918595200001,-0.6598779497326888,-0.5944054841011774,-0.6338997409185372,-0.48577213629102317,-3409.238670000006,0
2020-01-03 00:00:00,127.07,7303.34389,11184.808100999999,8682.146505499999,7376.240782999999,-0.15880895520785665,-0.009882661798134906,-0.010583095090715762,2.28099696550149,-12938.53521000001,0
2020-01-03 01:00:00,126.04,12202.68649,11869.814716,8928.443702,7560.6722082,0.3667204383297571,0.6139684612653171,0.6735930588858179,3.5969634270463393,-22486.71146,1
2020-01-03 02:00:00,126.92,14356.43191,10005.768428,9405.093595,7692.4173792,0.5264528486598223,0.8663095360398978,0.9577303958391546,3.8164937893993005,-5149.598469999997,0
2020-01-03 03:00:00,126.89,6279.7682,6590.754055,9391.663982,7591.119640000001,-0.3313465843714424,-0.17274809279649295,-0.18893585662004764,-0.1401516490824862,-4126.022779999999,1
2020-01-03 04:00:00,129.3,47219.15382,10576.603549,11392.338133000001,8383.4355918,3.144816741632786,4.632434734297472,4.353362900903809,2.8695703490125477,55295.81752999999,0
2020-01-03 05:00:00,129.21,13556.58641,11457.553548,11778.734869,8555.1962334,0.150937393597258,0.5846026251360865,0.5596633526577525,-0.05571339069583617,27382.799209999997,0
2020-01-03 06:00:00,129.17,9731.33188,11851.044657,11864.5840685,8681.8647216,-0.17979999772294597,0.12088038596005557,0.11782935993053571,0.5496323383401316,23931.235530000005,0
2020-01-03 07:00:00,128.86,16992.05519,13327.654911,12499.5243355,8936.8336974,0.3594161452800828,0.9013507205514535,0.8990863643299069,-0.6401448603934343,-40279.97347999999,1
2020-01-03 08:00:00,132.15,74641.9522,20526.399106999997,16045.6989085,10356.294708200001,3.651835524625194,6.2073993936170355,4.9932537119748694,4.505954813590865,47918.56513,1
2020-01-03 09:00:00,132.35,26464.25904,22874.756902999998,16941.561543,10802.6364064,0.5620908953894299,1.4497963315993219,1.2009868935756172,1.7194899286489034,84114.15605,0
2020-01-03 10:00:00,132.04,10333.20316,23177.74283,17181.2754655,10858.471570199998,-0.3985776445556053,-0.048374065061011495,-0.04030495486706842,-0.3918803202757253,90773.00808,1
2020-01-03 11:00:00,132.46,6848.31903,22642.306084,17256.0604,10899.273851599999,-0.6031354277132688,-0.37167199180019905,-0.31122388793908967,-0.9082510729133904,22979.37491,0
2020-01-03 12:00:00,132.23,13842.74842,22590.937735,16298.353081500001,11083.618786000001,-0.1506658156944286,0.2489376157077079,0.21239126648977402,-0.47692665798513134,-17327.632550000002,1
2020-01-03 13:00:00,133.54,14278.62513,23390.823428,14990.7887415,11152.2354822,-0.047506747228614477,0.2803374850531095,0.24051789372191146,0.3818198392994725,7284.195739999999,0
2020-01-03 14:00:00,131.68,22358.209,20904.728946,15740.6662475,11516.133528800001,0.42041058799217135,0.9414683707935227,0.830588026112623,2.2647732826196916,-21922.33229,1
2020-01-03 15:00:00,132.53,7514.12682,20300.482987000003,15879.0182675,11523.2030048,-0.5267889554998901,-0.3479133521408948,-0.30718107717771237,-0.4571795576994239,-565.4570499999973,1
2020-01-03 16:00:00,133.51,23716.09017,21698.958816,16775.0017365,11851.0196558,0.41377572071406643,1.0011856244279471,0.9023504993014893,0.6609505434925581,8872.007990000002,1
2020-01-03 17:00:00,133.97,23183.54673,22318.10797,17822.881440499998,12207.4692052,0.30077433367865214,0.8991280125551768,0.8308304487386102,0.036914304271867183,54413.763719999995,0
2020-01-03 18:00:00,133.5,9525.09437,15806.422187,18166.410647,12259.6669114,-0.4756754895016658,-0.22305439137642302,-0.2072465308975659,0.2676249148001471,37374.54252999999,0
2020-01-03 19:00:00,133.49,13761.61369,14536.157652,18705.4572775,12426.4190388,-0.2642995311024414,0.10744806263421625,0.10146421193345496,-0.41973514220282626,-103.16133000000264,0
2020-01-03 20:00:00,133.45,8673.15909,14370.153245,18773.9480375,12485.7263526,-0.5380215672976292,-0.3053540623054005,-0.2902595265454987,-0.6258916208546836,-31959.86715,0
2020-01-03 21:00:00,132.5,8141.62621,14499.483963,18570.8950235,12606.334588200001,-0.5615921472983711,-0.3541638806238837,-0.34172194430912434,-0.14524456202316874,-30576.39899,1
2020-01-03 22:00:00,133.04,6493.87391,13764.596512,18177.7671235,12695.9162094,-0.6427573383529159,-0.488506870800552,-0.47684374950719177,-0.5281168287176357,-10320.911390000001,1
2020-01-03 23:00:00,134.35,15637.38419,13900.472418,18645.647922999997,12911.075488199998,-0.16133865368600075,0.2111604648498644,0.2103079419720649,0.8029629144044679,13989.631889999997,0
2020-01-04 00:00:00,133.7,11609.95948,12825.647466,16865.188206,12845.753327999999,-0.31160213937786874,-0.09620252050974143,-0.09534314794391961,0.4260000619704204,10521.298620000001,0
2020-01-04 01:00:00,133.01,7514.41101,12825.675885,16563.079435999996,12918.73235,-0.546315584669155,-0.4183321701838648,-0.4182862745002553,0.15715382130048156,-3486.9863000000005,1
2020-01-04 02:00:00,133.47,5970.26181,11051.093049,16375.025932499999,12962.6842522,-0.635404436328211,-0.5394270435163351,-0.5423800213690672,-0.6182058496830984,-13154.108679999998,0
2020-01-04 03:00:00,133.34,4705.93094,9203.331470000001,15760.71972,12983.112488600002,-0.7014139567479092,-0.6375344553062983,-0.6427426750228392,-0.5946643097155753,-6250.080139999998,1
2020-01-04 04:00:00,133.67,8118.69367,9062.6914,12434.5567935,12763.917920200001,-0.34708620461294293,-0.36393404276351027,-0.3610658667721662,0.08041650359500363,9383.024540000002,0
2020-01-04 05:00:00,133.66,5335.12784,8220.042814999999,11378.1002335,12631.616750199999,-0.5311055685471959,-0.5776369766826936,-0.5652778627012288,-0.10638293431892225,-1922.3651099999988,1
2020-01-04 06:00:00,133.95,4892.57246,7841.984152,11106.0686985,12550.8346476,-0.5594685578830609,-0.6101795141619869,-0.5916453385479608,0.039660913510983255,7676.138289999999,0
2020-01-04 07:00:00,133.91,6023.01492,7630.123023,11064.803493000001,12525.7600948,-0.4556600192845378,-0.519149746249697,-0.5019237826476398,-0.2581300434753317,-6465.570299999999,0
2020-01-04 08:00:00,133.6,3244.59618,7305.19525,10534.895881,12494.1833374,-0.6920144046367154,-0.7403114639523778,-0.712783926776832,-0.3918428428886533,-4375.038639999999,1
2020-01-04 09:00:00,134.13,6704.48768,6411.905599,10156.1890085,12497.305881799999,-0.33986186409205,-0.4635253595125779,-0.4464508808694666,0.37033998674799384,-2563.12342,0
2020-01-04 10:00:00,133.4,7592.59385,6010.169036,9417.908251,12505.0443428,-0.19381314325356558,-0.39283751085844243,-0.37869181869877194,0.2605968855876586,-4132.702350000003,1
2020-01-04 11:00:00,133.77,6376.83156,5896.411091,9361.043488,12516.007940200001,-0.3187905207176407,-0.49050595122120866,-0.47345960958131206,0.9653698661508008,5488.725389999996,0
2020-01-04 12:00:00,132.79,7795.94074,6078.978983999999,8565.0360165,12511.639797200001,-0.08979475101078227,-0.37690495679513847,-0.36363514587835116,0.16279440161488964,-9011.703030000004,1
2020-01-04 13:00:00,132.9,8563.05035,6464.690925,7834.011197499999,12597.0358072,0.09306077488536801,-0.32023291184854163,-0.31205924441506894,0.12781620078360958,7143.941169999995,1
2020-01-04 14:00:00,133.06,6020.55767,6254.8773249999995,7658.7843625,12643.0777458,-0.2139016604934475,-0.5238060074415017,-0.5134219376858505,-0.05587004872996826,6787.667279999998,1
2020-01-04 15:00:00,133.26,6858.1761,6407.182151,7313.612483,12609.3011408,-0.06227242475023542,-0.45610180743412077,-0.44541151938713,-0.12028883636691168,21441.784119999997,0
2020-01-04 16:00:00,133.09,5885.12486,6506.4373909999995,7174.210771499999,12616.2251438,-0.17968330629774276,-0.533527279917628,-0.5214608880601515,-0.3127303216195616,6993.608910000003,1
2020-01-04 17:00:00,134.6,13659.98877,7270.134776000001,7450.1288994999995,12782.372512400001,0.8335238160666942,0.06865832276039807,0.06821123676773813,1.2688909431208886,14633.040009999997,0
2020-01-04 18:00:00,133.51,29686.80575,9914.355733,8609.7754915,12716.1707316,2.4480348273085974,1.3345711831493072,1.3291369309971521,3.328673588594495,-21911.94184,1
2020-01-04 19:00:00,133.72,10640.63681,10307.970646,8359.9381225,12120.385229200001,0.2728128670428447,-0.12208757322622421,-0.12201558227731304,0.8080562542219368,-5386.180170000003,1
2020-01-04 20:00:00,134.08,5274.03807,10076.115068,8043.142052,12078.652813,-0.3442813721425494,-0.5633587493860521,-0.5601509750319287,-0.6139061196314586,-13772.13087,1
2020-01-04 21:00:00,134.12,6182.56587,10056.688499,7976.549794999999,12107.362401999999,-0.22490725578175852,-0.48935485164145165,-0.48836800539053743,-0.7917402794337347,22097.240749999997,0
2020-01-04 22:00:00,134.1,2829.43607,9560.038032,7819.508508000001,12048.0227076,-0.6381567886133439,-0.7651534912683086,-0.7574521272343514,-0.73409147210617,8627.167869999994,1
2020-01-04 23:00:00,134.2,2791.36856,8982.869853,7723.780389000001,12059.3310258,-0.6386007344311095,-0.7685303974135809,-0.7620760081438533,-0.4707340897142974,6144.498359999998,1
2020-01-05 00:00:00,134.76,11892.25333,9570.039418999999,7912.458371999999,12244.0858876,0.5029783122883014,-0.028734897878845644,-0.029111697961516084,0.9235142140103069,11854.185819999999,1
2020-01-05 01:00:00,135.65,17758.63532,10660.085341000002,8533.633746,12539.6449724,1.081016815178419,0.41619921130838233,0.43364965903047675,5.276386841990036,32442.257210000003,0
2020-01-05 02:00:00,135.46,8724.85945,10944.058799999999,8725.248095500001,12568.0752836,-4.4542630277977224e-05,-0.30579191697037233,-0.3196263250322321,2.1256565596626196,20926.029199999997,1
2020-01-05 03:00:00,136.16,10456.05953,10623.665876,8946.900325999999,12533.142744399998,0.16867955928986178,-0.16572724469511613,-0.1726914910495857,-0.12076717171648067,19489.835399999996,0
2020-01-05 04:00:00,135.91,21424.0596,9797.391261,9855.873496999999,12674.495298200001,1.173735245944584,0.6903284190765837,0.7236463668713371,0.20640236222836064,-19692.859520000005,1
2020-01-05 05:00:00,136.19,6916.99731,9425.027311000002,9866.4989785,12687.2398804,-0.2989410605451065,-0.45480676843780754,-0.4774953471845261,-0.20720816769145778,-4051.002760000003,0
2020-01-05 06:00:00,136.11,5316.16735,9429.240239,9752.677653499999,11849.180151,-0.45490176760921075,-0.5513472424038259,-0.5912555936768504,-0.491570669165844,-19823.229640000005,0
2020-01-05 07:00:00,136.02,3628.84145,9173.867797,9615.278148000001,11650.625251799998,-0.6225963103568869,-0.6885281801129642,-0.7222193474059434,-0.8306184020324514,-2028.0114900000044,0
2020-01-05 08:00:00,135.38,7865.26322,9677.450512,9618.744272,11613.303878600002,-0.18229833358854897,-0.3227368109695785,-0.33714979360440267,0.137092132250663,-16810.272020000004,0
2020-01-05 09:00:00,135.32,8754.17141,10273.730797,9628.300325,11448.546203,-0.09078745837729141,-0.23534645755230998,-0.2428124935044835,0.6467072674075999,-20248.276080000003,0
2020-01-05 10:00:00,134.88,8272.3728,9911.742744000001,9740.8910815,10121.154615,-0.15075810510693688,-0.18266510939967495,-0.29216211341942916,1.2796181409358625,-24891.80743,1
2020-01-05 11:00:00,135.07,8530.27964,8988.907175999999,9824.4962585,9762.475027,-0.13173363645797742,-0.12621752000308595,-0.20974600577504873,0.08455106986235114,-8496.26457,1
2020-01-05 12:00:00,135.91,6019.08852,8718.330083,9831.1944415,9676.1927342,-0.38775613117853924,-0.37794867409721544,-0.620081000763744,-0.31243195522487494,6276.995360000001,0
2020-01-05 13:00:00,135.6,4724.5751,8145.181640000001,9384.423758,9633.7178556,-0.4965513896394107,-0.5095792537401701,-0.8283871580214532,-0.4288730435359489,9824.793059999996,0
2020-01-05 14:00:00,135.58,4658.82586,6468.658266,8133.0247635000005,9450.0394044,-0.42717180932385346,-0.5070046101785756,-0.8072342581732977,-0.45384840162168477,-3364.312440000005,1
2020-01-05 15:00:00,137.26,26839.73945,8460.93248,8942.9798955,9701.2616908,2.0012076247096826,1.7666235903576273,2.6811765882766023,3.4591036268727278,17456.338490000002,0
2020-01-05 16:00:00,137.16,19498.64267,9879.180012,9654.2101255,9644.0703642,1.0197035714498859,1.0218270847941353,1.5670667498419977,3.1270679917861823,2682.2709200000027,1
2020-01-05 17:00:00,137.8,9651.65614,10481.461481,9827.664639,9686.8209506,-0.017909493808074273,-0.003630170391228593,-0.005598571622292485,1.0716928320647725,16992.752920000003,0
2020-01-05 18:00:00,137.79,10517.28965,10746.664123999999,10212.057318,9422.8449402,0.029889406462886958,0.11614801227714677,0.18400501616905965,-0.6081448678146538,-20364.27618,1
2020-01-05 19:00:00,137.97,5636.7562,10434.922603,10354.3267,9071.9091296,-0.4556134490135414,-0.3786582163165323,-0.6103138281190797,-0.7109154572757757,4771.122690000004,0
2020-01-05 20:00:00,137.85,4709.67526,10078.652849000002,9995.1977965,8975.6007474,-0.5288061971470761,-0.47528021883501537,-0.7534721077398777,-0.5120344952529566,-9590.208709999999,0
2020-01-05 21:00:00,135.37,22064.65358,11432.090242999999,10210.4987095,9141.6615452,1.1609770695598556,1.4136371130022263,2.182653846984176,1.0979410394007734,-21137.57264,0
2020-01-05 22:00:00,135.04,10623.54302,11892.535693000002,10305.432888,9180.6692238,0.03086819694594478,0.1571643374820093,0.24356227789318824,0.8846908830294984,-37397.87186,1
2020-01-05 23:00:00,135.37,9636.04757,12383.68294,10264.43229,9210.557651,-0.06121962737405329,0.04619589118513412,0.07184338228688505,1.0460110385614996,-23052.149029999997,1
